Task_ID,Task_Description,Created_Date,Deadline,Est. Hours,Category,Priority,Class,Assigned_To
11880,Defense control design push mouth nearly.,2025-04-30,2025-05-01,9.41,Feature,Low,Admin,U03
11881,Hear speech sport stuff much west.,2025-01-22,2025-01-30,2.17,Feature,Medium,Research,U05
11882,Respond similar trip foreign common sport bit.,2025-06-05,2025-06-14,1.59,Bug,High,Admin,U01
11883,Tax admit reflect recently.,2025-01-05,2025-01-11,7.84,Feature,Low,Research,U01
11884,Center safe painting painting blue interview exactly food.,2025-06-02,2025-06-05,3.83,Bug,Low,Admin,U03
11885,Major particular one power.,2025-03-19,2025-03-25,4.46,Bug,High,Research,U10
11886,Reduce evidence attention debate.,2025-04-15,2025-04-22,7.27,Bug,High,Admin,U04
11887,Attorney produce physical find produce size.,2025-02-07,2025-02-08,2.94,Improvement,Low,Research,U09
11888,Congress then ask hit.,2025-02-28,2025-03-08,1.27,Bug,High,Support,U02
11889,Part charge result nice term image thought.,2025-02-19,2025-02-26,2.88,Feature,Medium,Admin,U10
11890,Can see well sense step go personal.,2025-04-09,2025-04-19,7.69,Bug,High,Admin,U04
11891,Across field him popular thousand son major.,2025-05-29,2025-06-05,9.77,Feature,High,Research,U06
11892,Office resource door system debate.,2025-01-20,2025-01-24,1.16,Feature,Low,Support,U09
11893,Listen three stage investment.,2025-04-27,2025-05-05,9.1,Feature,High,Admin,U02
11894,Letter last course.,2025-01-26,2025-01-30,8.15,Bug,High,Technical,U02
11895,Age impact behind.,2025-03-03,2025-03-10,5.48,Bug,Low,Technical,U10
11896,About remember tax walk decade do fire career.,2025-06-13,2025-06-21,5.12,Bug,Medium,Technical,U04
11897,Use method office team assume center spend.,2025-04-25,2025-05-05,8.39,Improvement,Low,Admin,U10
11898,Return medical this degree yard.,2025-04-05,2025-04-07,1.34,Bug,Low,Technical,U01
11899,Where director along message.,2025-03-09,2025-03-13,9.72,Bug,High,Admin,U07
11900,Party issue weight yard.,2025-05-09,2025-05-15,3.45,Bug,Medium,Support,U01
11901,Imagine government go finish many.,2025-03-05,2025-03-12,6.38,Improvement,High,Research,U08
11902,Put the read return southern real win.,2025-05-04,2025-05-07,1.27,Feature,Medium,Admin,U09
11903,I factor old.,2025-03-21,2025-03-27,5.22,Feature,High,Admin,U03
11904,Relate security personal total practice fight else.,2025-02-09,2025-02-15,3.57,Bug,High,Research,U08
11905,Point shoulder candidate page player.,2025-02-09,2025-02-15,1.56,Feature,Low,Admin,U03
11906,Chair nearly myself individual word.,2025-03-13,2025-03-15,7.6,Bug,Medium,Research,U09
11907,Ready new experience especially report.,2025-03-17,2025-03-22,4.77,Improvement,High,Research,U03
11908,Task suffer teacher policy police.,2025-03-25,2025-04-02,2.29,Improvement,Low,Technical,U04
11909,Magazine cut worry employee several agreement.,2025-04-29,2025-05-06,5.7,Bug,Low,Research,U05
11910,Member wait member program through wrong maintain.,2025-04-08,2025-04-15,1.02,Improvement,Low,Admin,U07
11911,Necessary among I card real.,2025-03-01,2025-03-08,8.68,Bug,Low,Technical,U07
11912,Sound east whatever drive country.,2025-02-23,2025-03-05,4.22,Improvement,Medium,Technical,U03
11913,Mean respond and bar memory.,2025-03-07,2025-03-13,1.54,Improvement,Low,Support,U05
11914,Response discuss economy.,2025-04-09,2025-04-18,4.17,Feature,Medium,Support,U03
11915,Suffer season begin increase.,2025-01-10,2025-01-13,8.8,Bug,Low,Support,U08
11916,Turn property site available.,2025-01-23,2025-01-30,9.77,Bug,Medium,Admin,U07
11917,Serious station style western ten strategy tree account.,2025-02-05,2025-02-12,8.34,Bug,High,Support,U01
11918,Play opportunity teach source organization series door.,2025-01-09,2025-01-13,5.22,Bug,High,Research,U10
11919,Condition total be painting piece happy cut.,2025-03-03,2025-03-04,9.09,Improvement,Medium,Technical,U05
11920,Present speak bad year.,2025-03-17,2025-03-22,4.48,Bug,High,Research,U07
11921,Meet reason air teach suffer central.,2025-01-10,2025-01-19,6.23,Feature,Low,Admin,U05
11922,Such manage give decide level.,2025-03-16,2025-03-19,2.84,Feature,Medium,Support,U07
11923,Candidate dog provide ahead current lawyer.,2025-03-20,2025-03-21,2.49,Improvement,Low,Research,U10
11924,Consumer kitchen most line.,2025-01-21,2025-01-30,1.77,Bug,High,Admin,U09
11925,Thing heart brother.,2025-05-19,2025-05-20,2.85,Bug,Low,Research,U06
11926,Conference along evidence hot hair third school.,2025-04-01,2025-04-11,7.64,Improvement,High,Research,U09
11927,Under then remember thing road son.,2025-04-08,2025-04-12,9.61,Bug,Medium,Support,U06
11928,Heavy get audience spring.,2025-05-05,2025-05-13,7.58,Improvement,Low,Admin,U02
11929,Once detail point none southern technology.,2025-02-24,2025-03-02,5.38,Improvement,High,Support,U09
11930,Bring sell threat.,2025-03-23,2025-03-27,7.87,Improvement,Low,Research,U10
11931,Once southern up newspaper.,2025-05-26,2025-05-27,6.82,Feature,Low,Admin,U06
11932,Social everybody husband news culture career speak.,2025-01-29,2025-02-01,8.72,Improvement,Low,Support,U04
11933,Speech structure stuff president appear American.,2025-03-13,2025-03-17,5.26,Feature,Low,Technical,U08
11934,Style leader choose explain sometimes.,2025-01-29,2025-01-30,8.01,Improvement,Medium,Admin,U05
11935,Us life ahead order hotel assume.,2025-01-01,2025-01-05,3.13,Feature,Low,Admin,U08
11936,Big report lose attorney exactly.,2025-04-11,2025-04-16,9.41,Improvement,Medium,Technical,U01
11937,Have contain check certain.,2025-05-23,2025-06-01,7.79,Feature,Medium,Technical,U05
11938,Information toward production floor ability.,2025-03-15,2025-03-22,8.43,Bug,Medium,Support,U05
11939,Today writer safe expert vote class.,2025-01-12,2025-01-17,9.8,Improvement,Medium,Admin,U04
11940,After leave item night between.,2025-05-04,2025-05-11,5.48,Improvement,High,Research,U06
11941,Build room allow different.,2025-02-11,2025-02-16,9.7,Improvement,Medium,Technical,U07
11942,Foot seek both second rate second off newspaper.,2025-03-01,2025-03-07,1.29,Feature,High,Admin,U10
11943,Issue defense she arrive painting same.,2025-06-17,2025-06-26,5.85,Feature,High,Technical,U07
11944,These someone at.,2025-03-05,2025-03-09,9.26,Bug,Medium,Research,U06
11945,Industry because forward road kind.,2025-01-29,2025-02-05,8.05,Improvement,Medium,Admin,U10
11946,Bill total letter dog school cultural.,2025-06-14,2025-06-23,6.62,Improvement,Low,Research,U05
11947,Specific task him think try large.,2025-04-09,2025-04-19,9.59,Feature,Low,Technical,U04
11948,Girl enjoy process little member.,2025-01-01,2025-01-08,2.19,Improvement,Medium,Research,U09
11949,Middle task no last garden three especially in.,2025-03-18,2025-03-22,6.02,Feature,High,Technical,U05
11950,Happy control modern.,2025-02-25,2025-03-03,4.54,Feature,High,Admin,U01
11951,Toward cold information for.,2025-03-23,2025-03-28,5.52,Bug,Low,Technical,U01
11952,Support recently maybe feeling maybe kind back.,2025-02-13,2025-02-22,6.93,Improvement,Medium,Support,U03
11953,Maintain certain music beautiful center board.,2025-04-23,2025-04-27,9.16,Feature,Low,Admin,U10
11954,Probably significant process white very treat former natural.,2025-03-20,2025-03-27,1.76,Feature,Medium,Technical,U09
11955,Your too chair time factor.,2025-01-04,2025-01-12,5.69,Bug,Medium,Technical,U06
11956,Federal ahead person through position lay PM.,2025-01-16,2025-01-20,9.39,Improvement,High,Admin,U04
11957,Hot least accept many.,2025-01-08,2025-01-13,2.87,Improvement,Low,Admin,U08
11958,Big guess career sea dream service.,2025-05-01,2025-05-04,4.09,Feature,High,Technical,U07
11959,Good different stop style memory.,2025-02-09,2025-02-14,5.33,Improvement,High,Technical,U03
11960,Become computer anyone also contain.,2025-03-29,2025-04-06,6.26,Improvement,High,Support,U07
11961,Close office large instead bring.,2025-05-06,2025-05-14,3.9,Bug,High,Technical,U07
11962,Necessary ago us resource worry century offer news.,2025-02-07,2025-02-14,9.56,Improvement,Low,Admin,U03
11963,Hold husband story office.,2025-01-13,2025-01-16,7.5,Improvement,Medium,Support,U02
11964,Less mention for them.,2025-04-03,2025-04-07,3.94,Bug,Medium,Research,U06
11965,Military fear test.,2025-03-28,2025-03-30,6.96,Feature,High,Support,U01
11966,Major hundred scene edge represent soldier.,2025-01-13,2025-01-14,8.49,Feature,Medium,Admin,U06
11967,Seem source article ahead believe step south.,2025-05-10,2025-05-12,9.97,Feature,Medium,Admin,U06
11968,Side foot many leader upon necessary design if.,2025-01-03,2025-01-05,1.67,Bug,High,Support,U04
11969,However walk person hard policy institution camera.,2025-02-22,2025-02-24,3.12,Improvement,Medium,Research,U03
11970,Rest from information either everybody.,2025-05-14,2025-05-20,3.21,Improvement,High,Support,U03
11971,Room cut over believe now evening.,2025-02-16,2025-02-17,1.06,Improvement,Medium,Research,U08
11972,Against official across truth rich adult fast out.,2025-03-26,2025-04-01,5.64,Improvement,High,Admin,U01
11973,Language piece that theory should study cell.,2025-01-12,2025-01-14,2.29,Feature,Low,Research,U04
11974,Pretty position receive use leg generation there.,2025-05-12,2025-05-20,5.7,Feature,Medium,Technical,U03
11975,Forward from and data manage.,2025-03-05,2025-03-06,4.07,Feature,High,Research,U10
11976,One prove early leave history year.,2025-03-30,2025-04-06,1.58,Feature,Medium,Support,U06
11977,Authority agreement wait.,2025-06-13,2025-06-22,1.38,Bug,Low,Admin,U10
11978,Science agreement provide stand strategy area.,2025-02-05,2025-02-06,1.99,Bug,High,Research,U03
11979,Ahead long your.,2025-02-18,2025-02-19,7.02,Feature,High,Support,U03
11980,Reach fear agency perform kind style gas.,2025-04-22,2025-04-29,3.77,Improvement,Medium,Research,U03
11981,Our skill offer ability.,2025-05-17,2025-05-19,3.47,Bug,Low,Support,U09
11982,Tend administration his financial goal wide.,2025-04-21,2025-04-22,1.68,Feature,Low,Support,U01
11983,Study speech technology structure approach pay position.,2025-05-15,2025-05-20,1.03,Feature,High,Technical,U02
11984,Meet apply scene.,2025-01-29,2025-01-31,7.56,Feature,High,Admin,U01
11985,Public democratic return exist manage man.,2025-01-12,2025-01-17,9.31,Bug,Low,Support,U07
11986,First save could for month least training book.,2025-05-27,2025-06-06,1.49,Improvement,Medium,Technical,U04
11987,One teacher leave phone.,2025-05-27,2025-05-29,5.83,Bug,Low,Support,U02
11988,Direction close south than garden could.,2025-02-16,2025-02-19,6.63,Improvement,High,Technical,U03
11989,Discussion difficult account need best.,2025-02-24,2025-02-28,7.63,Bug,Low,Technical,U05
11990,World position concern never certainly will.,2025-01-17,2025-01-24,3.99,Feature,Low,Support,U06
11991,Significant through admit but federal page create.,2025-01-25,2025-01-26,4.39,Bug,High,Admin,U08
11992,Indicate east blue even.,2025-04-10,2025-04-12,1.12,Bug,Medium,Research,U08
11993,War miss four relationship language force.,2025-01-11,2025-01-15,5.45,Feature,Low,Research,U01
11994,Call stock science couple who rich.,2025-05-30,2025-06-03,3.45,Bug,Medium,Technical,U08
11995,Here more not miss left plan member.,2025-05-26,2025-05-27,4.09,Improvement,Medium,Technical,U03
11996,East set economy turn.,2025-06-07,2025-06-17,1.86,Feature,Low,Support,U10
11997,Force military similar over pass.,2025-03-29,2025-04-06,3.57,Bug,Medium,Technical,U10
11998,Grow current it shoulder career security note.,2025-05-16,2025-05-21,5.56,Feature,High,Research,U09
11999,Necessary walk mouth guess.,2025-01-07,2025-01-11,6.32,Feature,Low,Technical,U10
12000,Direction magazine than vote these.,2025-06-07,2025-06-08,8.49,Feature,Medium,Admin,U01
12001,Huge including consider strong edge see.,2025-05-03,2025-05-05,2.52,Bug,Low,Admin,U03
12002,Member provide form.,2025-01-02,2025-01-05,5.88,Improvement,High,Technical,U07
12003,Race quite cup city future box stay game.,2025-04-20,2025-04-24,6.82,Improvement,High,Research,U01
12004,Ready part upon send detail.,2025-01-08,2025-01-18,7.36,Feature,High,Support,U03
12005,Term nearly east sign also record.,2025-02-08,2025-02-16,1.5,Improvement,Low,Support,U04
12006,Happen election room word include.,2025-03-15,2025-03-18,2.15,Bug,High,Technical,U07
12007,Senior song what inside.,2025-06-07,2025-06-09,6.99,Improvement,Medium,Research,U01
12008,Oil design when site under heart center soon.,2025-03-26,2025-03-29,3.08,Improvement,High,Research,U10
12009,Moment including author authority player mission take.,2025-02-10,2025-02-18,9.32,Bug,Low,Technical,U01
12010,Least write set notice record key statement.,2025-01-24,2025-02-03,1.34,Feature,High,Admin,U02
12011,Not although policy reality teacher structure painting.,2025-03-23,2025-04-01,4.83,Improvement,Medium,Research,U01
12012,Know glass suggest tough degree.,2025-05-27,2025-06-06,4.98,Feature,Medium,Research,U10
12013,Support get give yard ask reason account word.,2025-02-16,2025-02-26,3.38,Improvement,Medium,Research,U08
12014,Approach treatment authority.,2025-04-22,2025-04-24,7.61,Feature,High,Admin,U02
12015,Heavy consider personal support science.,2025-01-02,2025-01-05,8.87,Feature,Medium,Technical,U02
12016,Wish talk very participant author term whom.,2025-02-13,2025-02-19,5.45,Improvement,Medium,Technical,U07
12017,Eye teach message at.,2025-02-05,2025-02-09,2.28,Feature,High,Admin,U05
12018,Employee position star mind.,2025-03-05,2025-03-10,8.83,Improvement,Low,Research,U02
12019,Manage gun seven talk.,2025-03-09,2025-03-11,4.02,Feature,Medium,Research,U07
12020,Set population health hear and.,2025-04-15,2025-04-22,7.96,Improvement,Low,Research,U06
12021,Dream commercial bank space whatever manage talk.,2025-03-01,2025-03-05,7.74,Improvement,Low,Admin,U04
12022,Various so citizen again hundred.,2025-03-08,2025-03-17,5.47,Feature,Low,Technical,U02
12023,Realize red finally few.,2025-02-25,2025-03-02,3.29,Bug,Low,Research,U01
12024,Box likely with among shoulder.,2025-01-11,2025-01-20,2.64,Feature,Low,Research,U09
12025,Use safe trip very certainly operation.,2025-04-20,2025-04-25,6.55,Feature,Medium,Technical,U03
12026,Civil generation million stage how use field whose.,2025-01-06,2025-01-12,8.02,Improvement,Medium,Research,U04
12027,Eight record the foot picture democratic bar.,2025-06-10,2025-06-20,5.25,Feature,High,Support,U03
12028,Deep around church increase born those wrong.,2025-05-01,2025-05-09,9.34,Feature,Medium,Admin,U06
12029,Discuss process run city end line.,2025-03-06,2025-03-13,6.69,Feature,High,Research,U04
12030,Structure despite crime.,2025-01-14,2025-01-23,3.38,Improvement,High,Technical,U04
12031,Article base area seem reduce how in.,2025-02-04,2025-02-14,4.59,Improvement,High,Technical,U01
12032,Consider agree black condition feeling behavior outside.,2025-03-11,2025-03-18,8.64,Bug,High,Admin,U10
12033,Year station owner increase fact.,2025-02-25,2025-03-07,1.54,Feature,Medium,Research,U10
12034,Their water mouth write.,2025-05-19,2025-05-27,5.85,Improvement,Low,Research,U06
12035,Forward six against for.,2025-01-18,2025-01-21,6.45,Improvement,Medium,Technical,U05
12036,Consumer decision together glass mother who political.,2025-02-09,2025-02-19,5.15,Bug,High,Research,U04
12037,Pay gas entire if skill experience TV.,2025-05-13,2025-05-18,4.3,Bug,Medium,Support,U01
12038,Wait participant five state.,2025-05-28,2025-06-03,7.2,Improvement,Medium,Technical,U05
12039,Address film on population mention write beyond.,2025-02-03,2025-02-07,4.07,Bug,Medium,Admin,U07
12040,Project fear its much see about air.,2025-01-07,2025-01-13,7.0,Improvement,Low,Admin,U01
12041,Hospital show either soldier reduce improve.,2025-01-09,2025-01-13,9.93,Feature,High,Admin,U06
12042,Shoulder reduce Democrat consider.,2025-06-03,2025-06-07,5.44,Bug,Medium,Research,U03
12043,Leave choose six who station.,2025-05-15,2025-05-22,2.55,Improvement,Low,Support,U07
12044,Chair involve environmental avoid fear matter no.,2025-04-20,2025-04-25,8.11,Bug,Low,Admin,U09
12045,Lot kid economy.,2025-05-27,2025-05-30,5.74,Feature,Low,Support,U01
12046,Stage mind read drug world.,2025-02-07,2025-02-17,2.51,Feature,Low,Research,U05
